"loja_id","vendas_pos","vendas_pre","tratamento","renda_per_capita","penetracao_internet","n_concorrentes","potencial_crescimento","trend_pre","ite","quartil_renda","quartil_internet"
193,79229.2468479593,77621.7359653316,0,2083.93000406872,0.501839408441447,1,-1.118840508562,-918.095964807377,6283.66909422037,"Q1","Q1"
194,92065.7173790196,82532.9288749961,1,2448.74774058436,0.670640133414418,2,-0.548817769642395,-533.876502564656,5963.64478209109,"Q1","Q2"
195,98469.3509480482,92358.1121871661,0,4442.64332630663,0.534821809025016,6,-0.21420565871009,-352.793354388052,6388.00342554696,"Q4","Q1"
196,113706.2373329,100634.700053829,1,3852.68079570252,0.69975555051351,1,0.250227082266266,-236.187710068033,6260.13883336364,"Q4","Q2"
197,115920.440931726,99229.6948880475,1,3475.00193713314,0.928188671497628,2,0.796256234692407,-279.457940628705,6269.8030429408,"Q3","Q4"
198,87561.9521367348,83288.4544935768,0,2947.87474048666,0.628204217168968,4,-0.523424108965081,-490.991580785179,6140.25985195667,"Q2","Q1"
199,89642.2649745972,81352.2247267922,1,2589.4863179085,0.503764723218046,2,-0.705838276890397,-541.803171491979,6199.65253809058,"Q2","Q1"
200,99973.0393494087,92406.5367874405,0,3509.36592969974,0.852479437773582,5,0.424120363423756,-166.79712219393,6276.61979725568,"Q3","Q4"
201,111091.710619451,94861.4921300464,1,2964.19585262382,0.946267190249637,2,0.943058328672751,-132.654083895823,6198.34292810442,"Q2","Q4"
202,96689.7320813838,87820.2193801645,1,2696.00228848287,0.687277653813362,2,-0.0908794440446945,-359.44380889808,6047.45885939264,"Q2","Q2"
203,101705.827988355,88900.8747953269,1,3366.16793664744,0.713357133639511,4,0.0124495186876412,-118.011136686328,6091.058045665,"Q3","Q2"
204,117225.403557368,101426.293250128,1,3871.59378041447,0.92153772279853,3,0.680159888418371,-94.6344929453718,6345.53146876349,"Q4","Q4"
205,77192.6220660652,67233.9748337064,1,1136.07703041142,0.901976188994013,6,-0.107247532116539,-431.327975359158,6141.65044259664,"Q1","Q4"
206,85076.1922387024,75587.3023803343,1,1149.28681364597,0.914490745938383,2,-0.0651233409112783,-302.933225385849,6096.40237585169,"Q1","Q4"
207,86634.4954912862,79005.2972403685,1,2606.73282756423,0.519749027339276,3,-0.961016325960898,-509.501006849623,6214.22953853869,"Q2","Q1"
208,99657.6421406177,90423.7090080705,1,3414.89143088435,0.52086740215309,2,-0.70874373737958,-685.764699736678,6307.68388916941,"Q3","Q1"
209,86026.2525106045,82320.849921943,0,2405.31070890803,0.685084142966662,3,-0.194796100691013,-622.923286554832,5996.70548897702,"Q1","Q2"
210,108169.926523868,101033.218096607,0,4309.30254582417,0.732712951756548,4,0.587041969437831,-254.980104975409,6268.02255321506,"Q4","Q3"
211,102389.908098759,91514.4190097653,1,3214.54312860391,0.548287588031963,1,-0.225447518345816,-398.171742670958,6243.95940354525,"Q3","Q1"
212,86100.1361980475,75297.192447419,1,2189.14501474133,0.723975470964797,5,-0.257052689790291,-316.072783496292,6035.26537619525,"Q1","Q3"
213,98247.6816040721,93692.176459297,0,3186.85739074223,0.783455279876944,2,0.00698346266206223,-338.54119914043,6067.80889310296,"Q3","Q3"
214,92407.5325987897,87164.6259464368,0,3115.72908918009,0.75249054011656,5,0.126894622668046,-171.765178305266,6039.53530914462,"Q3","Q3"
215,86987.8392322972,82424.3449382176,0,2200.47075645441,0.713477517990395,2,-0.196177430752998,-363.687492497767,5968.03002948982,"Q1","Q2"
216,102091.57098896,91385.9763869243,1,3310.84905968589,0.582266737404279,1,-0.507661461488379,-358.967065320321,6284.82558289792,"Q3","Q1"
217,121624.298566141,105885.3201637,1,4574.10029824608,0.857848109828774,4,0.99332195255812,-88.8117620221016,6353.5894615946,"Q4","Q4"
218,95757.8562119767,84064.7246023667,1,2904.61382256621,0.763985799066722,5,-0.0271602554142827,-491.598278801819,6056.86067934901,"Q2","Q3"
219,88049.5824029841,82239.222151917,0,2622.52907532192,0.800668587360997,5,0.0301917140840445,-286.886597126839,6091.33882404173,"Q2","Q3"
220,100062.754236889,91249.2290963702,0,3013.16687992342,0.837154139520135,2,0.227915758430853,-528.906238340885,6229.93306543814,"Q2","Q4"
221,109593.422392796,95663.0703255724,1,3224.44696705881,0.805303960444871,1,0.332462991025269,-111.451710123182,6206.05423950994,"Q3","Q3"
222,101186.431030557,89146.9754103893,1,3336.00197923486,0.68685710397549,4,0.00425476416631261,-272.375216706953,6106.31955453878,"Q3","Q2"
223,81413.0285881425,79001.8885391809,0,2353.14782155404,0.571305932069663,3,-0.658019926198812,-464.72102366592,6279.45163858244,"Q1","Q1"
224,97444.2553835756,83879.5481059887,1,2463.59130087335,0.933754307695199,4,0.255131645091142,-111.479227359315,6043.49280962833,"Q1","Q4"
225,101880.431887336,95028.9700453269,0,3555.7419807835,0.714833889715373,2,0.109035300877035,-351.466220795544,6232.91713165882,"Q4","Q2"
226,97163.607511228,84076.6997208253,1,3459.37329203804,0.738803493534215,7,0.104103634434966,146.73514128381,6121.89789210087,"Q3","Q3"
227,96759.5675011206,91023.5598307965,0,3019.57538100564,0.628399156557862,1,-0.0756812486248147,92.4905181292548,6125.66813301071,"Q2","Q2"
228,70987.7769272043,63337.4009125643,1,957.325290059083,0.706614424788859,4,-0.805724471237526,-407.069168357763,6313.07798317453,"Q1","Q2"
229,99050.9218662471,93753.186507143,0,3725.11091329438,0.687134711141698,4,0.0669831303650277,-490.864168757753,6110.56010824611,"Q4","Q2"
230,88485.3938502214,87704.8014399346,0,2919.42136951176,0.51102810499724,1,-0.94772311242475,-513.124818611995,6140.06709880029,"Q2","Q1"
231,85330.7547597353,73517.9718398353,1,2035.79747928207,0.799637142731808,6,0.0241838109248064,-205.923293657969,6122.95806475456,"Q1","Q3"
232,107874.893151851,93307.4556276713,1,3100.19555687793,0.80111817389261,2,0.65769287394068,112.403530973624,6188.42083795293,"Q3","Q3"
233,101127.760711662,90339.7883855204,1,3135.64510182735,0.651819945522584,2,-0.110879053243631,-310.692227120819,6102.15485304016,"Q3","Q2"
234,126664.421209055,112076.812973251,1,5268.53537593835,0.57702931453241,1,0.280056684793793,-417.734310178936,6111.36922631296,"Q4","Q1"
235,85901.5010253574,78891.8880178674,0,2428.09276134015,0.770871303381864,5,-0.0292589496354231,-60.8588691187049,6087.82725354597,"Q1","Q3"
236,121176.363276149,104636.793120237,1,4114.27103046364,0.905240655504167,3,1.22865613860634,-32.3931593142299,6320.0094809717,"Q4","Q4"
237,96885.9535363972,86099.0762468709,1,2453.33021389856,0.724185504799243,1,-0.0964632030827579,-527.348964930873,5997.59658223606,"Q1","Q3"
238,99010.7244823227,88337.0829772304,1,2813.42653161817,0.739595327631105,2,-0.238730455006896,-528.521395694465,6050.65328477852,"Q2","Q3"
239,90839.9916335153,79698.2129941792,1,2526.64109853376,0.852562435064465,6,-0.0888228044500035,-249.152966061468,6061.88043449615,"Q2","Q4"
240,86349.6388225384,75479.3132711419,1,2634.31843653623,0.686617705819663,7,-0.22320529847417,-184.218719221599,5987.20168445119,"Q2","Q2"
241,93055.1140757563,90488.6791772487,0,3396.80167850348,0.619260679755826,3,-0.540004045585926,-400.603716414373,6146.58389409413,"Q3","Q1"
242,83570.2906434278,81206.7528163513,0,2338.71511573617,0.51804119811859,1,-1.03690270436042,-679.988148393792,6284.36275474225,"Q1","Q1"
243,109310.502576818,96166.0787556697,1,3284.88377125823,0.940428911172785,3,0.647321632063743,36.4172246318973,6299.05869237306,"Q3","Q4"
244,84871.3115002624,74532.6252050069,1,2329.73379068794,0.711305466806516,6,-0.408012394140201,-263.945560189046,6101.58783817548,"Q1","Q2"
245,96212.7939463133,92675.0368821076,0,3361.94006107731,0.643976019090042,2,-0.387717503498972,-562.067889662229,6106.60560629243,"Q3","Q2"
246,100726.580931146,93341.3960153057,0,3170.5552991774,0.808782713557594,3,0.65748260911766,-3.10209937808784,6199.35824514833,"Q3","Q3"
247,87737.1805358287,81956.6946039661,0,2756.77538846725,0.597608714702073,4,-0.0647116770406868,-702.110637977845,6243.59246697371,"Q2","Q1"
248,97061.3012810583,87469.3654799298,1,2965.38865536723,0.515843979432248,1,-0.698809944816389,-405.53306432653,6232.70817493798,"Q2","Q1"
249,118170.874170934,106646.894750135,1,4480.1387331051,0.652232978364918,1,0.0146361186334077,-340.029340207943,6212.78180240274,"Q4","Q2"
250,110499.356054027,101611.9161081,0,3864.64344823051,0.910442656662781,3,0.895581047870728,95.0409990197579,6356.30983168372,"Q4","Q4"
